feedback_id,source_type,source_name,feedback_text,created_at,customer_segment,product_area,sentiment,severity,language,data_type,metadata_origin,rating,product_name,product_price,theme,theme_origin
SYN-ENH-255,App Review,Synthetic Support Dataset,App review: sunglasses lenses arrived scratched and the plastic frame feels like a 50-rupee roadside item.,2026-09-07,New User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Polarized UV400 Sunglasses,999,Product Quality Issues,synthetic_ground_truth
SYN-ENH-256,Support Ticket,Synthetic Support Dataset,Water purifier filter cartridge leaked water from the side seam and damaged the kitchen cabinetry.,2026-09-08,Power User - Desktop,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Universal RO Filter Cartridge,1800,Product Quality Issues,synthetic_ground_truth
SYN-ENH-257,Survey,Synthetic Customer Survey,Survey response: buyers in apparel report intense color bleeding on bed linens staining mattresses and other laundry.,2026-09-08,Returning User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Printed Double Cotton Bedsheet,799,Product Quality Issues,synthetic_ground_truth
SYN-ENH-258,Support Ticket,Synthetic Support Dataset,"The magnetic car phone mount fell off the AC vent while driving over a small speed bump, cracking my phone screen.",2026-09-09,New User - Mobile,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Magnetic Dashboard Phone Holder,650,Product Quality Issues,synthetic_ground_truth
SYN-ENH-259,Interview,Synthetic Customer Interviews,"In user interview, customer expressed frustration that copper water bottle had dark chemical stains and foul metal taste inside.",2026-09-09,Returning User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Pure Copper Water Bottle 1L,1100,Product Quality Issues,synthetic_ground_truth
SYN-ENH-260,Support Ticket,Synthetic Support Dataset,The vacuum cleaner suction motor died completely after 15 minutes of initial dry vacuuming in living room.,2026-09-09,Power User - Desktop,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Compact Canister Vacuum 1200W,3999,Product Quality Issues,synthetic_ground_truth
SYN-ENH-261,Support Ticket,Synthetic Support Dataset,Denim jeans tore at the back pocket seam within three days of regular office wear. Poor thread strength.,2026-09-10,New User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Slim Fit Stretch Denim Jeans,1399,Product Quality Issues,synthetic_ground_truth
SYN-ENH-262,App Review,Synthetic Support Dataset,App review: gaming mouse optical sensor jitters and skips pixels across standard cloth mousepads.,2026-09-10,Power User - Desktop,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,RGB Optical Gaming Mouse,1250,Product Quality Issues,synthetic_ground_truth
SYN-ENH-263,Support Ticket,Synthetic Support Dataset,"The hard drive enclosure cable loses connection whenever slightly touched, causing data corruption during file transfers.",2026-09-10,Power User - Desktop,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,USB 3.0 2.5-inch HDD Case,699,Product Quality Issues,synthetic_ground_truth
SYN-ENH-264,Support Ticket,Synthetic Support Dataset,Stainless steel thermos flask loses all heat within 2 hours despite advertising 24-hour hot beverage retention.,2026-09-10,Returning User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Insulated Vacuum Flask 750ml,899,Product Quality Issues,synthetic_ground_truth
SYN-ENH-265,App Review,Synthetic Support Dataset,The one-click UPI checkout is blazingly fast. Placed my entire order in less than 5 seconds without friction.,2026-06-11,Returning User - Mobile,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Instant Checkout Gateway,1250,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-ENH-266,Interview,Synthetic Customer Interviews,"In user interview, shopper praised the transparent order summary breakdown showing taxes and shipping fees clearly.",2026-06-17,Power User - Desktop,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Order Summary View,3400,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-ENH-267,Survey,Synthetic Customer Survey,Survey finding: 88% of mobile shoppers love the biometric FaceID payment confirmation flow for high-speed ordering.,2026-06-23,Power User - Mobile,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Biometric Checkout Flow,2100,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-ENH-268,Support Ticket,Synthetic Support Dataset,Got an instant refund to my bank account within 3 minutes of cancelling an accidental double order. Fantastic service!,2026-06-29,New User - Mobile,returns,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Instant Cancellation Engine,1850,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-ENH-269,App Review,Synthetic Support Dataset,"The package arrived a full day ahead of the estimated schedule, beautifully packed with eco-friendly bubble wrapping.",2026-07-05,Returning User - Mobile,delivery,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Express Delivery Fulfillment,2999,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-ENH-270,Interview,Synthetic Customer Interviews,"In user testing, first-time buyers loved how easy it was to apply bank discount coupons with a single auto-apply tap.",2026-07-10,New User - Mobile,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Smart Coupon Auto-Applier,4500,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-ENH-271,App Review,Synthetic Support Dataset,Product quality exceeded my expectations. The fabric feels luxurious and the tailoring is top-notch for the price.,2026-07-15,Returning User - Desktop,product_quality,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Premium Cotton Formal Shirt,1499,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-ENH-272,Survey,Synthetic Customer Survey,Survey response: customers rated the saved payment methods and address book sync as extremely smooth across devices.,2026-07-19,Power User - Desktop,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Cross-Device Profile Sync,6200,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-ENH-273,Support Ticket,Synthetic Support Dataset,Live SMS tracking with direct courier driver contact number made receiving the delivery totally stress-free.,2026-07-24,New User - Mobile,delivery,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Direct Driver Contact Link,1100,Positive Checkout/Shopping Experience,synthetic_ground_truth
